skillid,type,subtype,color,rare,iconskill,iconlevel,icontarget,isPercent,lv1,lv2,lv3,lv4,lv5,lv6,lv7,lv8,lv9,lv10,lv11,lv12,lv13,lv14,lv15,lv16,lv17,lv18,lv19,lv20,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,val1,val2,val3,val4,val5,val6,val7,val8,val9,val10
20541401,5,12+15,Colorbar_Gray,14,Speed,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42300,42301,42302,42303,42304,42305,42306,42307,42308,,150,250,450,700,925,1200,1500,1875,2200,
20541501,5,11+12+15,Colorbar_Gray,18,Speed,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42300,42301,42302,42303,42304,42305,42306,42307,42308,,150,250,450,700,925,1200,1500,1875,2200,
20541601,5,15+18,Colorbar_Gray,18,Speed,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42300,42301,42302,42303,42304,42305,42306,42307,42308,,150,250,450,700,925,1200,1500,1875,2200,
20541701,5,11+12+15+18,Colorbar_Gray,28,Speed,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42300,42301,42302,42303,42304,42305,42306,42307,42308,,150,250,450,700,925,1200,1500,1875,2200,
20512001,5,1+2+3+9+20,Colorbar_Gray,45,Speed,1,Supply,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42300,42301,42302,42303,42304,42305,42306,42307,42308,,150,250,450,700,925,1200,1500,1875,2200,
20522001,5,5+7+10+14+17,Colorbar_Gray,45,Speed,1,Infantry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42300,42301,42302,42303,42304,42305,42306,42307,42308,,150,250,450,700,925,1200,1500,1875,2200,
20532001,5,4+8+13+16+19,Colorbar_Gray,45,Speed,1,Cavalry,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42300,42301,42302,42303,42304,42305,42306,42307,42308,,150,250,450,700,925,1200,1500,1875,2200,
20542001,5,6+11+12+15+18,Colorbar_Gray,45,Speed,1,Archers,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42300,42301,42302,42303,42304,42305,42306,42307,42308,,150,250,450,700,925,1200,1500,1875,2200,
20550001,5,1+4+5+6,Colorbar_Gray,45,Speed,1,T1,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42300,42301,42302,42303,42304,42305,42306,42307,42308,,150,250,450,700,925,1200,1500,1875,2200,
20550101,5,7+8+9+11,Colorbar_Gray,45,Speed,1,T2,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42300,42301,42302,42303,42304,42305,42306,42307,42308,,150,250,450,700,925,1200,1500,1875,2200,
20550201,5,2+10+12+13,Colorbar_Gray,45,Speed,1,T3,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42300,42301,42302,42303,42304,42305,42306,42307,42308,,150,250,450,700,925,1200,1500,1875,2200,
20550301,5,3+14+15+16,Colorbar_Gray,45,Speed,1,T4,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42300,42301,42302,42303,42304,42305,42306,42307,42308,,150,250,450,700,925,1200,1500,1875,2200,
20550401,5,17+18+19+20,Colorbar_Gray,45,Speed,1,T5,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42300,42301,42302,42303,42304,42305,42306,42307,42308,,150,250,450,700,925,1200,1500,1875,2200,
20560001,5,99,Colorbar_Gray,200,Speed,1,Troops,1,300,500,900,1350,1850,2400,3000,3750,4400,5000,5600,6200,6800,7400,8000,8600,9200,9800,10400,11000,42300,42301,42302,42303,42304,42305,42306,42307,42308,,150,250,450,700,925,1200,1500,1875,2200,
20410004,4,1,Colorbar_Gray,1,Load,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20410104,4,9,Colorbar_Gray,2,Load,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20410204,4,2,Colorbar_Gray,3,Load,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20410304,4,3,Colorbar_Gray,4,Load,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20410404,4,20,Colorbar_Gray,5,Load,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20420004,4,5,Colorbar_Gray,1,Load,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20420104,4,7,Colorbar_Gray,2,Load,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20420204,4,10,Colorbar_Gray,3,Load,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20420304,4,14,Colorbar_Gray,4,Load,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20420404,4,17,Colorbar_Gray,5,Load,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20430004,4,4,Colorbar_Gray,1,Load,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20430104,4,8,Colorbar_Gray,2,Load,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20430204,4,13,Colorbar_Gray,3,Load,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20430304,4,16,Colorbar_Gray,4,Load,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20430404,4,19,Colorbar_Gray,5,Load,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20440004,4,6,Colorbar_Gray,1,Load,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20440104,4,11,Colorbar_Gray,2,Load,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20440204,4,12,Colorbar_Gray,3,Load,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20440304,4,15,Colorbar_Gray,4,Load,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20440404,4,18,Colorbar_Gray,5,Load,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20411004,4,1+9,Colorbar_Gray,6,Load,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20411104,4,1+9+2,Colorbar_Gray,12,Load,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20411204,4,1+9+2+3,Colorbar_Gray,20,Load,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20411304,4,9+2,Colorbar_Gray,10,Load,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20411404,4,2+3,Colorbar_Gray,14,Load,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20411504,4,9+2+3,Colorbar_Gray,18,Load,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20411604,4,3+20,Colorbar_Gray,18,Load,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20411704,4,9+2+3+20,Colorbar_Gray,28,Load,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20421004,4,5+7,Colorbar_Gray,6,Load,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20421104,4,5+7+10,Colorbar_Gray,12,Load,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20421204,4,5+7+10+14,Colorbar_Gray,20,Load,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20421304,4,7+10,Colorbar_Gray,10,Load,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20421404,4,10+14,Colorbar_Gray,14,Load,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20421504,4,7+10+14,Colorbar_Gray,18,Load,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20421604,4,14+17,Colorbar_Gray,18,Load,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20421704,4,7+10+14+17,Colorbar_Gray,28,Load,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20431004,4,4+8,Colorbar_Gray,6,Load,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20431104,4,4+8+13,Colorbar_Gray,12,Load,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20431204,4,4+8+13+16,Colorbar_Gray,20,Load,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20431304,4,8+13,Colorbar_Gray,10,Load,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20431404,4,13+16,Colorbar_Gray,14,Load,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20431504,4,8+13+16,Colorbar_Gray,18,Load,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20431604,4,16+19,Colorbar_Gray,18,Load,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20431704,4,8+13+16+19,Colorbar_Gray,28,Load,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20441004,4,6+11,Colorbar_Gray,6,Load,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20441104,4,6+11+12,Colorbar_Gray,12,Load,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20441204,4,6+11+12+15,Colorbar_Gray,20,Load,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20441304,4,11+12,Colorbar_Gray,10,Load,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20441404,4,12+15,Colorbar_Gray,14,Load,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20441504,4,11+12+15,Colorbar_Gray,18,Load,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20441604,4,15+18,Colorbar_Gray,18,Load,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20441704,4,11+12+15+18,Colorbar_Gray,28,Load,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20412004,4,1+2+3+9+20,Colorbar_Gray,45,Load,4,Supply,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20422004,4,5+7+10+14+17,Colorbar_Gray,45,Load,4,Infantry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20432004,4,4+8+13+16+19,Colorbar_Gray,45,Load,4,Cavalry,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20442004,4,6+11+12+15+18,Colorbar_Gray,45,Load,4,Archers,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20450004,4,1+4+5+6,Colorbar_Gray,45,Load,4,T1,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20450104,4,7+8+9+11,Colorbar_Gray,45,Load,4,T2,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20450204,4,2+10+12+13,Colorbar_Gray,45,Load,4,T3,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20450304,4,3+14+15+16,Colorbar_Gray,45,Load,4,T4,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20450404,4,17+18+19+20,Colorbar_Gray,45,Load,4,T5,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20460004,4,99,Colorbar_Gray,200,Load,4,Troops,1,5000,5200,5600,6050,6550,7100,7700,8350,9050,9800,10550,11300,12050,12800,13550,14300,15050,15800,16550,17300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,2500,2600,2800,3050,3275,3550,3850,4175,4525,
20410003,4,1,Colorbar_Gray,1,Load,3,Supply,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20410103,4,9,Colorbar_Gray,2,Load,3,Supply,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20410203,4,2,Colorbar_Gray,3,Load,3,Supply,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20410303,4,3,Colorbar_Gray,4,Load,3,Supply,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20410403,4,20,Colorbar_Gray,5,Load,3,Supply,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20420003,4,5,Colorbar_Gray,1,Load,3,Infantry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
20420103,4,7,Colorbar_Gray,2,Load,3,Infantry,1,3000,3200,3600,4050,4550,5100,5700,6350,7050,7800,8550,9300,10050,10800,11550,12300,13050,13800,14550,15300,42300,42301,42302,42303,42304,42305,42306,42307,42308,,1500,1600,1800,2050,2275,2550,2850,3175,3525,
