gearid,pic,smallPic,rare,type,req1,req2,req3,req4,skill1,skill2,skill3,skill4,skill5,skill6,baseTarget,defaultToExp,lv0_attack,lv0_hp,lv0_limit,lv0_load,lv0_speed,lv0_exp,lv0_might,lv1_attack,lv1_hp,lv1_limit,lv1_load,lv1_speed,lv1_exp,lv1_might,lv2_attack,lv2_hp,lv2_limit,lv2_load,lv2_speed,lv2_exp,lv2_might,lv3_attack,lv3_hp,lv3_limit,lv3_load,lv3_speed,lv3_exp,lv3_might,lv4_attack,lv4_hp,lv4_limit,lv4_load,lv4_speed,lv4_exp,lv4_might,lv5_attack,lv5_hp,lv5_limit,lv5_load,lv5_speed,lv5_exp,lv5_might,lv6_attack,lv6_hp,lv6_limit,lv6_load,lv6_speed,lv6_exp,lv6_might,colorIndex,tierPic,tierSmallPic,tierSlot,tierExp,tierMight,tierHp,tierAttack,tierIndex
4053806,arm_40010016,i_arm_40010016,6,4,1_260,,,,20660001,20660002,20660002,20000000,,,99,130,900,1100,0,0,0,0,0,1000,1200,0,0,0,13200,750,1100,1300,0,0,0,39000,875,1200,1400,0,0,0,78000,1000,1300,1500,0,0,0,194850,1250,,,,,,,,,,,,,,,1,arm_4001001:arm_4001001:arm_4001002:arm_4001002:arm_4001003:arm_4001003:arm_4001004:arm_4001004:arm_4001005:arm_40010016,i_arm_4001001:i_arm_4001001:i_arm_4001002:i_arm_4001002:i_arm_4001003:i_arm_4001003:i_arm_4001004:i_arm_4001004:i_arm_4001005:i_arm_40010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
5053806,arm_50010016,i_arm_50010016,6,5,1_260,,,,20160001,20260002,20260002,20260003,,,99,130,1000,1000,0,0,0,0,0,1100,1100,0,0,0,4400,750,1200,1200,0,0,0,13000,875,1300,1300,0,0,0,26000,1000,1400,1400,0,0,0,86600,1250,,,,,,,,,,,,,,,1,arm_5001001:arm_5001001:arm_5001002:arm_5001002:arm_5001003:arm_5001003:arm_5001004:arm_5001004:arm_5001005:arm_50010016,i_arm_5001001:i_arm_5001001:i_arm_5001002:i_arm_5001002:i_arm_5001003:i_arm_5001003:i_arm_5001004:i_arm_5001004:i_arm_5001005:i_arm_50010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
1053906,arm_10010016,i_arm_10010016,6,1,1_260,,,,,20160004,20260003,20760001,,,99,130,1100,900,0,0,0,0,0,1200,1000,0,0,0,13200,750,1300,1100,0,0,0,39000,875,1400,1200,0,0,0,78000,1000,1500,1300,0,0,0,194850,1250,,,,,,,,,,,,,,,1,arm_1001001:arm_1001001:arm_1001002:arm_1001002:arm_1001003:arm_1001003:arm_1001004:arm_1001004:arm_1001005:arm_10010016,i_arm_1001001:i_arm_1001001:i_arm_1001002:i_arm_1001002:i_arm_1001003:i_arm_1001003:i_arm_1001004:i_arm_1001004:i_arm_1001005:i_arm_10010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
2053906,arm_20010016,i_arm_20010016,6,2,1_260,,,,,20260002,20260003,20000000,,,99,130,1000,900,0,0,0,0,0,1100,1000,0,0,0,13200,750,1200,1100,0,0,0,39000,875,1300,1200,0,0,0,78000,1000,1400,1300,0,0,0,194850,1250,,,,,,,,,,,,,,,1,arm_2001001:arm_2001001:arm_2001002:arm_2001002:arm_2001003:arm_2001003:arm_2001004:arm_2001004:arm_2001005:arm_20010016,i_arm_2001001:i_arm_2001001:i_arm_2001002:i_arm_2001002:i_arm_2001003:i_arm_2001003:i_arm_2001004:i_arm_2001004:i_arm_2001005:i_arm_20010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
3053906,arm_30010016,i_arm_30010016,6,3,1_260,,,,,20160002,20260004,20360003,,,99,130,1000,1000,0,0,0,0,0,1100,1100,0,0,0,13200,750,1200,1200,0,0,0,39000,875,1300,1300,0,0,0,78000,1000,1400,1400,0,0,0,194850,1250,,,,,,,,,,,,,,,1,arm_3001001:arm_3001001:arm_3001002:arm_3001002:arm_3001003:arm_3001003:arm_3001004:arm_3001004:arm_3001005:arm_30010016,i_arm_3001001:i_arm_3001001:i_arm_3001002:i_arm_3001002:i_arm_3001003:i_arm_3001003:i_arm_3001004:i_arm_3001004:i_arm_3001005:i_arm_30010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
4053906,arm_40010016,i_arm_40010016,6,4,1_260,,,,,20160002,20560004,20660001,,,99,130,900,1100,0,0,0,0,0,1000,1200,0,0,0,13200,750,1100,1300,0,0,0,39000,875,1200,1400,0,0,0,78000,1000,1300,1500,0,0,0,194850,1250,,,,,,,,,,,,,,,1,arm_4001001:arm_4001001:arm_4001002:arm_4001002:arm_4001003:arm_4001003:arm_4001004:arm_4001004:arm_4001005:arm_40010016,i_arm_4001001:i_arm_4001001:i_arm_4001002:i_arm_4001002:i_arm_4001003:i_arm_4001003:i_arm_4001004:i_arm_4001004:i_arm_4001005:i_arm_40010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
5053906,arm_50010016,i_arm_50010016,6,5,1_260,,,,,20160002,20260003,20660002,,,99,130,1000,1000,0,0,0,0,0,1100,1100,0,0,0,4400,750,1200,1200,0,0,0,13000,875,1300,1300,0,0,0,26000,1000,1400,1400,0,0,0,86600,1250,,,,,,,,,,,,,,,1,arm_5001001:arm_5001001:arm_5001002:arm_5001002:arm_5001003:arm_5001003:arm_5001004:arm_5001004:arm_5001005:arm_50010016,i_arm_5001001:i_arm_5001001:i_arm_5001002:i_arm_5001002:i_arm_5001003:i_arm_5001003:i_arm_5001004:i_arm_5001004:i_arm_5001005:i_arm_50010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
1054006,arm_10010016,i_arm_10010016,6,1,1_260,,,,20160004,20260003,20460001,20360002,,,99,130,1100,900,0,0,0,0,0,1200,1000,0,0,0,13200,750,1300,1100,0,0,0,39000,875,1400,1200,0,0,0,78000,1000,1500,1300,0,0,0,194850,1250,,,,,,,,,,,,,,,1,arm_1001001:arm_1001001:arm_1001002:arm_1001002:arm_1001003:arm_1001003:arm_1001004:arm_1001004:arm_1001005:arm_10010016,i_arm_1001001:i_arm_1001001:i_arm_1001002:i_arm_1001002:i_arm_1001003:i_arm_1001003:i_arm_1001004:i_arm_1001004:i_arm_1001005:i_arm_10010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
2054006,arm_20010016,i_arm_20010016,6,2,1_260,,,,20560004,20360002,20360002,20360003,,,99,130,1000,900,0,0,0,0,0,1100,900,0,0,0,13200,750,1200,900,0,0,0,39000,875,1300,900,0,0,0,78000,1000,1400,900,0,0,0,194850,1250,,,,,,,,,,,,,,,1,arm_2001001:arm_2001001:arm_2001002:arm_2001002:arm_2001003:arm_2001003:arm_2001004:arm_2001004:arm_2001005:arm_20010016,i_arm_2001001:i_arm_2001001:i_arm_2001002:i_arm_2001002:i_arm_2001003:i_arm_2001003:i_arm_2001004:i_arm_2001004:i_arm_2001005:i_arm_20010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
3054006,arm_30010016,i_arm_30010016,6,3,1_260,,,,20160001,20260004,20360002,20660001,,,99,130,1000,1000,0,0,0,0,0,1100,1100,0,0,0,13200,750,1200,1200,0,0,0,39000,875,1300,1300,0,0,0,78000,1000,1400,1400,0,0,0,194850,1250,,,,,,,,,,,,,,,1,arm_3001001:arm_3001001:arm_3001002:arm_3001002:arm_3001003:arm_3001003:arm_3001004:arm_3001004:arm_3001005:arm_30010016,i_arm_3001001:i_arm_3001001:i_arm_3001002:i_arm_3001002:i_arm_3001003:i_arm_3001003:i_arm_3001004:i_arm_3001004:i_arm_3001005:i_arm_30010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
4054006,arm_40010016,i_arm_40010016,6,4,1_260,,,,20660001,20660002,20660002,20000000,,,99,130,900,1100,0,0,0,0,0,1000,1200,0,0,0,13200,750,1100,1300,0,0,0,39000,875,1200,1400,0,0,0,78000,1000,1300,1500,0,0,0,194850,1250,,,,,,,,,,,,,,,1,arm_4001001:arm_4001001:arm_4001002:arm_4001002:arm_4001003:arm_4001003:arm_4001004:arm_4001004:arm_4001005:arm_40010016,i_arm_4001001:i_arm_4001001:i_arm_4001002:i_arm_4001002:i_arm_4001003:i_arm_4001003:i_arm_4001004:i_arm_4001004:i_arm_4001005:i_arm_40010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
5054006,arm_50010016,i_arm_50010016,6,5,1_260,,,,20160001,20260002,20260002,20260003,,,99,130,1000,1000,0,0,0,0,0,1100,1100,0,0,0,4400,750,1200,1200,0,0,0,13000,875,1300,1300,0,0,0,26000,1000,1400,1400,0,0,0,86600,1250,,,,,,,,,,,,,,,1,arm_5001001:arm_5001001:arm_5001002:arm_5001002:arm_5001003:arm_5001003:arm_5001004:arm_5001004:arm_5001005:arm_50010016,i_arm_5001001:i_arm_5001001:i_arm_5001002:i_arm_5001002:i_arm_5001003:i_arm_5001003:i_arm_5001004:i_arm_5001004:i_arm_5001005:i_arm_50010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
1054106,arm_1001005,i_arm_1001005,6,1,1_260,,,,20260002,20260002,20260003,20000000,,,99,130,1100,900,0,0,0,0,0,1200,1000,0,0,0,13200,750,1300,1100,0,0,0,39000,875,1400,1200,0,0,0,78000,1000,1500,1300,0,0,0,194850,1250,,,,,,,,,,,,,,,2,arm_1001001:arm_1001001:arm_1001002:arm_1001002:arm_1001003:arm_1001003:arm_1001004:arm_1001004:arm_1001005:arm_10010016,i_arm_1001001:i_arm_1001001:i_arm_1001002:i_arm_1001002:i_arm_1001003:i_arm_1001003:i_arm_1001004:i_arm_1001004:i_arm_1001005:i_arm_10010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
2054106,arm_2001005,i_arm_2001005,6,2,1_260,,,,20160003,20760001,20660001,20660002,,,99,130,1000,900,0,0,0,0,0,1100,900,0,0,0,13200,750,1200,900,0,0,0,39000,875,1300,900,0,0,0,78000,1000,1400,900,0,0,0,194850,1250,,,,,,,,,,,,,,,2,arm_2001001:arm_2001001:arm_2001002:arm_2001002:arm_2001003:arm_2001003:arm_2001004:arm_2001004:arm_2001005:arm_20010016,i_arm_2001001:i_arm_2001001:i_arm_2001002:i_arm_2001002:i_arm_2001003:i_arm_2001003:i_arm_2001004:i_arm_2001004:i_arm_2001005:i_arm_20010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
3054106,arm_3001005,i_arm_3001005,6,3,1_260,,,,20160002,20260001,20260004,20760001,,,99,130,1000,1000,0,0,0,0,0,1100,1100,0,0,0,13200,750,1200,1200,0,0,0,39000,875,1300,1300,0,0,0,78000,1000,1400,1400,0,0,0,194850,1250,,,,,,,,,,,,,,,2,arm_3001001:arm_3001001:arm_3001002:arm_3001002:arm_3001003:arm_3001003:arm_3001004:arm_3001004:arm_3001005:arm_30010016,i_arm_3001001:i_arm_3001001:i_arm_3001002:i_arm_3001002:i_arm_3001003:i_arm_3001003:i_arm_3001004:i_arm_3001004:i_arm_3001005:i_arm_30010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
4054106,arm_4001005,i_arm_4001005,6,4,1_260,,,,20160004,20260004,20560004,20360004,,,99,130,900,1100,0,0,0,0,0,1000,1200,0,0,0,13200,750,1100,1300,0,0,0,39000,875,1200,1400,0,0,0,78000,1000,1300,1500,0,0,0,194850,1250,,,,,,,,,,,,,,,2,arm_4001001:arm_4001001:arm_4001002:arm_4001002:arm_4001003:arm_4001003:arm_4001004:arm_4001004:arm_4001005:arm_40010016,i_arm_4001001:i_arm_4001001:i_arm_4001002:i_arm_4001002:i_arm_4001003:i_arm_4001003:i_arm_4001004:i_arm_4001004:i_arm_4001005:i_arm_40010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
5054106,arm_5001005,i_arm_5001005,6,5,1_260,,,,20160002,20160002,20160003,20260002,,,99,130,1000,1000,0,0,0,0,0,1100,1100,0,0,0,4400,750,1200,1200,0,0,0,13000,875,1300,1300,0,0,0,26000,1000,1400,1400,0,0,0,86600,1250,,,,,,,,,,,,,,,2,arm_5001001:arm_5001001:arm_5001002:arm_5001002:arm_5001003:arm_5001003:arm_5001004:arm_5001004:arm_5001005:arm_50010016,i_arm_5001001:i_arm_5001001:i_arm_5001002:i_arm_5001002:i_arm_5001003:i_arm_5001003:i_arm_5001004:i_arm_5001004:i_arm_5001005:i_arm_50010016,1:2:3:4:4:4:4:4:4:4,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,100:150:200:250:300:350:400:450:500:550,0:0:0:1:1:1:2:2:2:3
